order_id,customer_id,product_id,warehouse_id,order_date,quantity,unit_price,total_amount,status,region
4900,24,22,5,2023-07-03,46,110.5,5083.0,Delivered,North
4901,287,19,10,2023-05-20,57,57.1,3254.7,Delivered,North
4902,43,4,2,2024-11-21,138,255.83,35304.54,Delivered,North
4903,285,8,3,2022-06-09,148,98.21,14535.08,Delivered,South
4904,402,10,6,2022-01-18,145,497.62,72154.9,Delivered,Central
4905,259,10,4,2024-01-12,88,473.07,41630.16,Delivered,North
4906,476,5,8,2023-08-16,74,455.74,33724.76,Delivered,Central
4907,168,16,1,2022-07-06,183,88.33,16164.39,Delivered,East
4908,152,65,8,2022-05-19,28,33175.71,928919.88,Delivered,South
4909,36,50,4,2023-05-03,107,416.92,44610.44,Delivered,North
4910,136,24,7,2022-06-24,161,3061.89,492964.29,Processing,East
4911,448,35,6,2022-08-05,205,321.4,65887.0,Delivered,East
4912,249,18,1,2024-06-08,135,87.7,11839.5,Delivered,West
4913,551,14,10,2024-05-22,53,101.17,5362.01,Processing,West
4914,240,21,1,2022-04-05,137,74.15,10158.55,Processing,West
4915,104,66,1,2023-04-07,49,7655.09,375099.41,Delivered,North
4916,324,32,10,2022-02-28,96,1044.77,100297.92,Delivered,North
4917,355,56,9,2024-07-14,176,125.87,22153.12,Cancelled,South
4918,532,37,9,2024-12-02,197,214.57,42270.29,Delivered,Central
4919,303,6,8,2024-02-09,97,242.22,23495.34,Delivered,North
4920,406,17,4,2024-05-13,96,74.16,7119.36,Delivered,South
4921,340,48,5,2023-03-27,52,465.79,24221.08,Delivered,South
4922,474,19,7,2022-05-11,136,58.49,7954.64,Delivered,South
4923,312,48,10,2023-08-28,191,497.5,95022.5,Cancelled,Central
4924,387,4,9,2023-03-07,76,241.42,18347.92,Delivered,North
4925,379,40,9,2023-12-04,135,250.39,33802.65,Delivered,Central
4926,9,43,5,2024-10-18,30,1179.55,35386.5,Delivered,West
4927,314,6,3,2024-02-13,19,255.81,4860.39,Delivered,South
4928,109,53,7,2023-12-26,22,809.22,17802.84,Delivered,Central
4929,440,5,8,2024-05-08,110,457.01,50271.1,Delivered,North
4930,289,7,9,2024-12-30,40,621.08,24843.2,Cancelled,West
4931,59,61,1,2022-05-28,156,7415.55,1156825.8,Delivered,Central
4932,147,66,2,2022-01-11,68,7228.87,491563.16,Processing,East
4933,569,36,10,2024-04-30,23,55.74,1282.02,Delivered,East
4934,39,67,8,2023-01-06,155,12774.29,1980014.95,Delivered,Central
4935,406,2,7,2023-10-24,211,102.97,21726.67,Delivered,South
4936,13,14,10,2024-04-07,180,108.13,19463.4,Delivered,Central
4937,266,43,1,2023-07-26,138,1165.11,160785.18,Processing,North
4938,117,60,1,2022-11-04,180,395.7,71226.0,Processing,East
4939,318,28,10,2022-08-09,22,4647.29,102240.38,Delivered,South
4940,158,47,6,2023-06-19,113,1749.83,197730.79,Cancelled,East
4941,362,45,3,2023-09-15,36,2184.5,78642.0,Delivered,Central
4942,207,18,9,2024-10-17,179,79.18,14173.22,Delivered,South
4943,231,33,4,2024-01-03,127,307.97,39112.19,Delivered,Central
4944,586,50,7,2023-06-28,61,459.18,28009.98,Delivered,North
4945,258,3,1,2022-08-18,28,67.11,1879.08,Delivered,Central
4946,208,8,5,2022-09-07,115,88.27,10151.05,Delivered,West
4947,163,3,7,2024-06-16,119,60.84,7239.96,Delivered,West
4948,123,22,8,2023-07-30,209,96.5,20168.5,Processing,West
4949,536,5,1,2024-12-11,124,438.27,54345.48,Delivered,West
4950,288,30,2,2022-09-28,57,3111.68,177365.76,Delivered,South
4951,49,41,8,2023-02-25,144,1688.93,243205.92,Delivered,East
4952,199,19,7,2022-06-20,156,52.15,8135.4,Delivered,North
4953,421,45,7,2023-02-18,155,2243.19,347694.45,Delivered,South
4954,494,45,5,2022-05-08,141,2157.23,304169.43,Delivered,East
4955,172,1,4,2023-04-05,137,417.48,57194.76,Delivered,West
4956,241,17,10,2024-01-01,18,78.12,1406.16,Processing,East
4957,155,15,2,2024-08-10,161,62.01,9983.61,Delivered,South
4958,210,15,4,2024-02-22,158,66.43,10495.94,Delivered,South
4959,423,28,9,2023-10-10,15,4176.81,62652.15,Processing,South
4960,373,16,5,2023-02-15,137,86.78,11888.86,Delivered,West
4961,496,10,10,2024-06-17,93,435.09,40463.37,Delivered,North
4962,289,10,9,2024-01-01,62,455.63,28249.06,Delivered,West
4963,101,49,4,2023-11-16,162,550.14,89122.68,Delivered,Central
4964,237,1,9,2022-05-23,35,390.08,13652.8,Cancelled,West
4965,385,19,1,2022-01-27,120,56.49,6778.8,Delivered,North
4966,57,44,3,2023-12-08,40,130.58,5223.2,Delivered,South
4967,296,26,2,2022-10-24,182,4281.72,779273.04,Delivered,West
4968,228,21,4,2022-10-13,61,69.57,4243.77,Delivered,North
4969,67,38,3,2023-11-28,169,98.83,16702.27,Delivered,East
4970,432,11,5,2024-06-01,46,561.86,25845.56,Delivered,East
4971,255,20,6,2023-06-07,125,18.04,2255.0,Delivered,North
4972,192,21,1,2023-03-19,167,67.52,11275.84,Delivered,South
4973,366,57,9,2024-04-23,82,208.05,17060.1,Delivered,West
4974,227,4,1,2024-01-12,170,234.12,39800.4,Delivered,East
4975,478,4,2,2023-08-06,75,266.07,19955.25,Delivered,North
4976,451,19,6,2022-11-13,135,55.63,7510.05,Delivered,South
4977,411,16,1,2023-02-10,96,87.48,8398.08,Delivered,East
4978,318,4,1,2024-12-16,244,231.54,56495.76,Cancelled,South
4979,471,18,10,2023-07-28,79,85.62,6763.98,Delivered,West
4980,123,50,4,2022-08-28,160,405.34,64854.4,Cancelled,West
4981,50,49,3,2024-11-03,193,611.96,118108.28,Delivered,North
4982,366,8,2,2023-07-18,187,93.87,17553.69,Delivered,West
4983,414,19,3,2023-04-07,43,52.95,2276.85,Delivered,South
4984,579,15,1,2023-01-26,136,62.81,8542.16,Delivered,West
4985,586,60,9,2024-04-16,157,437.79,68733.03,Delivered,North
4986,279,15,5,2024-10-07,242,70.1,16964.2,Delivered,North
4987,478,5,5,2022-06-18,53,464.21,24603.13,Cancelled,North
4988,164,19,10,2024-01-30,100,55.25,5525.0,Processing,South
4989,500,13,6,2022-11-12,232,29.83,6920.56,Delivered,East
4990,577,39,10,2023-06-29,39,148.9,5807.1,Processing,West
4991,33,25,4,2023-10-23,176,856.19,150689.44,Delivered,Central
4992,241,67,4,2023-01-29,27,12851.46,346989.42,Delivered,East
4993,51,24,1,2023-09-25,180,3208.5,577530.0,Delivered,South
4994,39,11,2,2024-10-29,44,579.98,25519.12,Delivered,Central
4995,524,11,5,2023-06-27,174,585.2,101824.8,Processing,North
4996,75,10,6,2024-09-15,171,438.87,75046.77,Delivered,South
4997,286,19,5,2022-10-14,154,51.16,7878.64,Delivered,Central
4998,356,9,6,2022-03-05,13,181.5,2359.5,Delivered,East
4999,214,17,4,2022-08-13,48,78.69,3777.12,Delivered,West
5000,389,10,1,2022-01-30,73,449.69,32827.37,Delivered,South
5001,139,7,7,2023-12-06,187,581.11,108667.57,Cancelled,East
5002,474,13,5,2023-07-05,30,29.68,890.4,Processing,South
5003,15,9,9,2022-09-14,40,186.1,7444.0,Delivered,East
5004,175,12,8,2024-10-10,232,148.56,34465.92,Delivered,East
5005,313,5,1,2023-09-20,122,440.41,53730.02,Delivered,Central
5006,151,68,8,2023-09-22,205,57648.58,11817958.9,Delivered,East
5007,498,21,7,2024-08-04,215,69.55,14953.25,Delivered,West
5008,22,21,7,2022-06-15,166,69.37,11515.42,Delivered,East
5009,314,37,1,2023-02-06,140,237.38,33233.2,Processing,South
5010,326,17,5,2023-01-27,41,72.55,2974.55,Delivered,West
5011,148,15,3,2024-09-11,63,61.68,3885.84,Delivered,Central
5012,376,17,9,2024-01-04,64,72.52,4641.28,Delivered,South
5013,174,45,4,2022-10-08,107,2097.54,224436.78,Delivered,Central
5014,2,44,9,2024-06-24,71,134.51,9550.21,Processing,West
5015,526,61,1,2022-01-29,34,7408.95,251904.3,Delivered,South
5016,396,42,8,2023-10-12,256,1655.44,423792.64,Delivered,North
5017,376,51,4,2022-04-26,36,714.79,25732.44,Delivered,South
5018,204,3,10,2023-12-11,169,67.42,11393.98,Delivered,North
5019,462,8,1,2023-07-27,41,87.81,3600.21,Processing,East
5020,170,40,6,2022-11-17,141,255.95,36088.95,Delivered,Central
5021,257,11,4,2022-04-15,94,604.92,56862.48,Delivered,North
5022,512,6,10,2024-02-01,9,237.86,2140.74,Delivered,West
5023,377,45,10,2023-01-12,136,2081.0,283016.0,Delivered,Central
5024,540,22,4,2024-07-22,55,104.88,5768.4,Delivered,South
5025,63,43,10,2023-01-19,45,1214.8,54666.0,Delivered,West
5026,579,29,7,2022-07-23,23,1909.86,43926.78,Delivered,West
5027,322,15,3,2024-11-15,166,71.7,11902.2,Delivered,South
5028,268,14,3,2022-12-31,125,107.4,13425.0,Delivered,West
5029,78,38,1,2024-07-06,154,98.15,15115.1,Delivered,West
5030,386,5,5,2023-10-18,247,454.73,112318.31,Delivered,East
5031,373,11,9,2022-09-01,176,574.04,101031.04,Delivered,West
5032,39,66,10,2022-11-04,53,7122.96,377516.88,Processing,Central
5033,77,38,10,2022-02-20,117,100.91,11806.47,Delivered,North
5034,529,57,4,2023-05-26,148,200.14,29620.72,Processing,South
5035,331,39,1,2024-01-16,136,127.99,17406.64,Delivered,South
5036,334,38,5,2023-01-04,126,92.13,11608.38,Delivered,West
5037,424,1,6,2022-06-01,53,389.6,20648.8,Delivered,Central
5038,46,28,6,2022-02-14,28,4001.17,112032.76,Delivered,Central
5039,515,40,4,2023-02-04,152,246.96,37537.92,Delivered,North
5040,308,2,10,2022-03-15,107,108.83,11644.81,Delivered,North
5041,178,36,7,2023-12-01,134,54.57,7312.38,Processing,Central
5042,233,19,8,2022-09-29,190,58.21,11059.9,Delivered,South
5043,404,22,9,2022-02-17,96,111.4,10694.4,Delivered,South
5044,421,4,6,2022-10-10,208,229.75,47788.0,Delivered,South
5045,64,61,4,2022-09-21,69,7330.57,505809.33,Delivered,West
5046,413,14,8,2023-06-25,24,114.06,2737.44,Processing,West
5047,323,12,8,2023-12-25,68,136.47,9279.96,Delivered,East
5048,556,62,6,2024-03-05,168,14734.64,2475419.52,Delivered,North
5049,35,9,3,2022-01-24,118,188.18,22205.24,Delivered,East
5050,291,31,7,2022-12-12,182,1224.76,222906.32,Delivered,West
5051,124,20,3,2022-09-03,191,18.74,3579.34,Delivered,East
5052,307,58,9,2024-09-20,52,579.97,30158.44,Delivered,Central
5053,65,17,6,2022-12-07,44,75.65,3328.6,Delivered,West
5054,178,43,10,2023-01-08,102,1271.81,129724.62,Delivered,Central
5055,415,14,1,2022-09-05,122,110.6,13493.2,Delivered,North
5056,271,13,1,2023-10-21,19,30.51,579.69,Delivered,South
5057,592,62,8,2024-05-28,118,15524.63,1831906.34,Processing,Central
5058,229,22,1,2023-10-11,186,106.11,19736.46,Delivered,North
5059,507,55,10,2024-08-03,17,562.74,9566.58,Delivered,South
5060,387,31,7,2022-09-04,75,1233.49,92511.75,Processing,North
5061,322,64,10,2022-12-08,127,27228.39,3458005.53,Processing,South
5062,44,38,8,2022-12-03,177,98.53,17439.81,Delivered,Central
5063,242,48,1,2022-05-20,198,454.59,90008.82,Delivered,North
5064,468,30,3,2023-12-16,154,2965.3,456656.2,Delivered,East
5065,107,20,1,2022-07-20,58,16.92,981.36,Delivered,North
5066,21,65,5,2023-02-21,31,35563.94,1102482.14,Processing,South
5067,538,22,10,2023-07-28,19,111.11,2111.09,Delivered,West
5068,567,23,2,2024-09-11,143,3439.11,491792.73,Delivered,West
5069,365,3,7,2022-06-30,119,60.89,7245.91,Delivered,South
5070,35,8,6,2024-12-18,280,98.26,27512.8,Delivered,East
5071,194,27,3,2022-08-17,182,770.78,140281.96,Delivered,South
5072,312,6,2,2024-03-12,127,244.96,31109.92,Delivered,Central
5073,355,7,8,2024-01-15,62,608.19,37707.78,Processing,South
5074,582,14,1,2024-09-29,77,100.98,7775.46,Delivered,Central
5075,565,63,1,2022-12-02,217,35715.57,7750278.69,Delivered,East
5076,523,55,3,2023-08-16,105,603.2,63336.0,Delivered,South
5077,322,19,9,2022-07-02,18,59.45,1070.1,Delivered,South
5078,533,23,5,2024-02-11,36,3596.61,129477.96,Delivered,West
5079,553,23,7,2023-08-18,60,3165.52,189931.2,Processing,Central
5080,469,27,10,2024-06-30,28,817.29,22884.12,Delivered,South
5081,273,12,8,2023-10-27,121,146.28,17699.88,Processing,Central
5082,209,54,3,2023-12-12,50,239.4,11970.0,Delivered,Central
5083,563,55,2,2022-09-28,33,564.25,18620.25,Delivered,West
5084,482,12,4,2023-11-13,247,135.42,33448.74,Cancelled,North
5085,364,4,8,2022-01-22,64,245.75,15728.0,Delivered,Central
5086,318,18,6,2023-09-19,28,88.08,2466.24,Delivered,South
5087,385,55,7,2023-09-11,63,612.84,38608.92,Delivered,North
5088,379,5,7,2024-12-31,189,455.3,86051.7,Delivered,Central
5089,347,1,2,2023-10-05,103,409.62,42190.86,Processing,Central
5090,24,26,2,2023-02-05,149,4303.62,641239.38,Delivered,North
5091,383,8,3,2022-10-13,228,93.64,21349.92,Cancelled,North
5092,274,51,5,2022-09-06,62,764.02,47369.24,Delivered,East
5093,153,11,5,2024-12-07,189,561.21,106068.69,Cancelled,West
5094,372,10,3,2024-12-23,30,449.58,13487.4,Delivered,South
5095,464,1,9,2024-08-02,91,381.47,34713.77,Delivered,North
5096,551,15,7,2023-01-27,52,67.43,3506.36,Processing,West
5097,43,18,2,2022-08-20,141,77.86,10978.26,Delivered,North
5098,522,38,9,2022-03-30,45,95.38,4292.1,Delivered,West
5099,56,20,2,2024-12-31,29,17.93,519.97,Delivered,West
5100,122,1,8,2023-04-21,141,438.56,61836.96,Delivered,West
5101,413,16,10,2024-02-27,85,83.4,7089.0,Delivered,West
5102,319,41,10,2023-12-04,147,1734.14,254918.58,Delivered,Central
5103,467,20,6,2023-10-05,156,17.96,2801.76,Delivered,North
5104,307,1,9,2024-05-18,91,387.88,35297.08,Delivered,Central
5105,490,21,1,2023-10-06,274,66.12,18116.88,Delivered,West
5106,393,18,3,2023-06-06,50,82.0,4100.0,Delivered,West
5107,69,27,8,2024-11-15,186,824.87,153425.82,Delivered,Central
5108,115,1,3,2022-03-19,26,416.26,10822.76,Delivered,Central
5109,528,22,7,2024-01-17,51,105.4,5375.4,Delivered,South
5110,577,30,10,2024-05-31,86,3297.37,283573.82,Cancelled,West
5111,522,42,7,2022-04-26,40,1679.13,67165.2,Delivered,West
5112,145,38,10,2023-05-11,18,95.01,1710.18,Cancelled,Central
5113,186,67,3,2023-01-18,32,13472.2,431110.4,Delivered,West
5114,356,11,6,2024-02-24,98,538.49,52772.02,Delivered,East
5115,412,67,2,2022-09-23,108,13111.99,1416094.92,Delivered,Central
5116,334,57,1,2024-09-14,177,232.06,41074.62,Delivered,West
5117,558,6,10,2023-10-14,98,262.28,25703.44,Delivered,West
5118,106,49,3,2023-04-14,138,594.9,82096.2,Delivered,South
5119,200,3,8,2022-03-08,150,59.54,8931.0,Delivered,South
5120,577,2,1,2023-10-24,215,114.12,24535.8,Delivered,West
5121,18,42,3,2024-11-26,141,1610.57,227090.37,Processing,North
5122,310,26,2,2023-09-24,124,4414.14,547353.36,Delivered,South
5123,268,31,9,2023-01-04,161,1077.41,173463.01,Delivered,West
5124,416,52,9,2023-08-16,137,473.76,64905.12,Processing,North
5125,589,12,8,2022-09-12,195,151.19,29482.05,Delivered,North
5126,421,1,5,2022-09-15,122,396.38,48358.36,Delivered,South
5127,300,21,8,2022-06-12,141,68.55,9665.55,Processing,South
5128,274,50,8,2024-10-10,180,438.24,78883.2,Delivered,East
5129,267,17,7,2023-10-07,229,73.3,16785.7,Delivered,Central
5130,243,9,7,2023-04-10,55,178.18,9799.9,Delivered,North
5131,87,46,8,2022-07-20,41,2001.11,82045.51,Delivered,Central
5132,594,10,9,2023-05-22,153,434.52,66481.56,Delivered,North
5133,340,11,6,2024-07-11,117,541.56,63362.52,Delivered,South
5134,166,40,8,2023-04-24,112,263.73,29537.76,Processing,West
5135,64,17,9,2022-09-11,183,67.01,12262.83,Delivered,West
5136,591,22,2,2024-10-01,225,110.3,24817.5,Delivered,East
5137,235,7,5,2023-03-31,158,587.16,92771.28,Delivered,East
5138,505,11,1,2024-06-22,200,539.21,107842.0,Delivered,South
5139,81,32,3,2024-07-25,104,1038.81,108036.24,Delivered,Central
5140,187,2,4,2023-05-14,33,112.83,3723.39,Processing,South
5141,129,14,5,2022-01-01,39,101.65,3964.35,Delivered,North
5142,468,4,4,2023-07-03,72,239.66,17255.52,Delivered,East
5143,440,1,3,2022-05-02,28,406.18,11373.04,Cancelled,North
5144,282,53,10,2022-11-22,239,750.57,179386.23,Delivered,East
5145,237,5,7,2023-01-09,62,444.5,27559.0,Delivered,West
5146,88,36,3,2022-01-19,70,57.68,4037.6,Delivered,West
5147,6,31,5,2023-12-28,240,1137.18,272923.2,Delivered,Central
5148,120,41,7,2024-03-24,111,1568.65,174120.15,Processing,East
5149,577,68,10,2023-10-24,72,64516.23,4645168.56,Processing,West
5150,123,15,7,2022-01-19,76,71.05,5399.8,Delivered,West
5151,432,3,5,2023-06-28,70,61.37,4295.9,Delivered,East
5152,68,5,4,2024-11-15,225,428.17,96338.25,Processing,North
5153,467,25,4,2024-03-16,146,962.02,140454.92,Processing,North
5154,239,59,7,2022-04-08,159,268.16,42637.44,Processing,East
5155,296,14,10,2023-10-30,263,105.77,27817.51,Delivered,West
5156,481,13,8,2022-01-20,41,30.67,1257.47,Delivered,Central
5157,81,7,1,2023-07-16,158,630.01,99541.58,Delivered,Central
5158,159,10,4,2023-07-03,102,485.4,49510.8,Delivered,Central
5159,259,20,1,2024-11-14,117,18.59,2175.03,Delivered,North
5160,414,56,6,2024-03-23,60,119.66,7179.6,Delivered,South
5161,44,59,10,2022-12-13,235,274.22,64441.7,Delivered,Central
5162,474,54,9,2023-04-02,134,224.71,30111.14,Delivered,South
5163,4,2,3,2024-07-09,15,109.44,1641.6,Delivered,West
5164,273,44,5,2024-01-14,90,123.1,11079.0,Delivered,Central
5165,164,17,7,2022-03-25,109,69.83,7611.47,Delivered,South
5166,432,2,3,2023-12-03,229,110.02,25194.58,Delivered,East
5167,348,12,7,2023-01-03,114,143.36,16343.04,Delivered,South
5168,391,19,5,2024-10-20,113,55.26,6244.38,Processing,South
5169,396,61,4,2022-10-09,128,7424.21,950298.88,Cancelled,North
5170,230,39,5,2023-04-11,123,130.18,16012.14,Delivered,East
5171,387,59,1,2022-03-21,165,253.11,41763.15,Delivered,North
5172,93,33,5,2024-04-26,178,328.22,58423.16,Delivered,West
5173,192,22,2,2022-01-13,16,104.26,1668.16,Delivered,South
5174,136,20,10,2024-07-27,158,17.2,2717.6,Delivered,East
5175,128,20,9,2022-12-03,177,18.73,3315.21,Delivered,North
5176,342,16,10,2024-03-26,95,82.64,7850.8,Delivered,South
5177,123,61,2,2023-11-10,82,6639.75,544459.5,Delivered,West
5178,515,17,3,2024-04-12,24,74.44,1786.56,Delivered,North
5179,180,3,6,2023-04-15,62,64.9,4023.8,Delivered,South
5180,113,34,5,2022-07-07,52,352.61,18335.72,Delivered,West
5181,135,14,5,2022-02-09,15,111.7,1675.5,Delivered,Central
5182,549,26,1,2024-11-14,28,4003.4,112095.2,Delivered,North
5183,54,20,3,2024-05-01,136,17.34,2358.24,Processing,Central
5184,460,4,9,2023-05-22,18,235.62,4241.16,Delivered,East
5185,175,16,4,2022-03-03,32,83.94,2686.08,Delivered,East
5186,144,13,7,2022-12-27,114,30.4,3465.6,Delivered,West
5187,25,13,1,2022-10-14,247,27.53,6799.91,Delivered,West
5188,590,3,3,2022-08-17,57,64.15,3656.55,Delivered,Central
5189,542,8,8,2024-07-02,173,102.88,17798.24,Delivered,West
5190,256,39,5,2022-10-03,247,147.78,36501.66,Delivered,East
5191,31,16,4,2024-07-11,82,85.05,6974.1,Delivered,East
5192,293,16,9,2023-02-12,116,85.37,9902.92,Delivered,North
5193,43,14,2,2024-02-08,102,113.37,11563.74,Processing,North
5194,43,47,10,2022-05-31,145,1991.05,288702.25,Delivered,North
5195,251,19,2,2023-12-06,274,51.63,14146.62,Delivered,East
5196,414,10,7,2024-10-18,225,463.64,104319.0,Delivered,South
5197,410,43,1,2023-05-31,200,1225.47,245094.0,Delivered,Central
5198,256,4,10,2022-08-28,33,256.86,8476.38,Delivered,East
5199,536,3,10,2024-06-16,175,60.81,10641.75,Delivered,West
5200,543,1,9,2022-04-14,171,424.0,72504.0,Delivered,Central
5201,490,10,9,2022-01-21,39,443.76,17306.64,Delivered,West
5202,122,18,4,2022-07-24,196,78.28,15342.88,Delivered,West
5203,350,12,9,2024-09-18,148,153.4,22703.2,Delivered,North
5204,344,21,4,2023-09-07,180,69.13,12443.4,Delivered,West
5205,524,11,1,2023-08-07,27,578.49,15619.23,Delivered,North
5206,289,55,6,2022-08-21,28,560.03,15680.84,Delivered,West
5207,279,3,1,2022-11-30,70,65.33,4573.1,Delivered,North
5208,345,50,10,2022-03-18,171,407.26,69641.46,Delivered,West
5209,302,16,1,2023-09-20,206,78.86,16245.16,Delivered,Central
5210,104,14,3,2023-02-11,119,110.68,13170.92,Delivered,North
5211,60,6,6,2024-06-01,152,271.72,41301.44,Delivered,North
5212,398,46,10,2023-03-03,143,2236.8,319862.4,Delivered,Central
5213,472,65,7,2023-11-16,62,34916.08,2164796.96,Delivered,West
5214,515,47,10,2023-01-12,103,2021.5,208214.5,Delivered,North
5215,123,39,9,2022-05-18,124,127.57,15818.68,Delivered,West
5216,41,4,5,2023-02-19,160,235.06,37609.6,Delivered,South
5217,414,37,3,2024-10-16,225,209.17,47063.25,Cancelled,South
5218,591,46,8,2023-01-05,36,2279.78,82072.08,Delivered,East
5219,467,8,3,2024-03-18,139,100.43,13959.77,Delivered,North
5220,544,9,6,2024-01-15,161,186.15,29970.15,Delivered,West
5221,182,6,10,2024-01-28,132,263.95,34841.4,Delivered,West
5222,78,33,5,2023-01-27,98,296.1,29017.8,Delivered,West
5223,234,3,1,2022-07-22,177,61.54,10892.58,Delivered,East
5224,259,10,8,2024-04-23,135,488.02,65882.7,Delivered,North
5225,518,4,7,2023-09-03,110,259.41,28535.1,Delivered,North
5226,220,63,10,2022-10-31,102,39000.71,3978072.42,Delivered,Central
5227,552,23,2,2024-05-16,60,3264.86,195891.6,Delivered,North
5228,107,44,6,2024-02-04,139,142.35,19786.65,Delivered,North
5229,33,26,10,2022-10-18,33,4279.98,141239.34,Delivered,Central
5230,112,21,2,2024-10-11,203,72.13,14642.39,Delivered,West
5231,599,19,8,2023-07-20,80,53.51,4280.8,Delivered,South
5232,424,58,6,2024-11-06,46,548.45,25228.7,Delivered,Central
5233,561,47,1,2024-01-18,129,1769.45,228259.05,Delivered,Central
5234,355,20,8,2024-06-11,118,17.92,2114.56,Delivered,South
5235,515,22,10,2022-10-19,60,97.06,5823.6,Cancelled,North
5236,22,11,1,2023-07-11,119,575.18,68446.42,Delivered,East
5237,279,18,7,2022-03-06,13,81.54,1060.02,Processing,North
5238,433,17,7,2022-12-29,82,71.87,5893.34,Processing,East
5239,237,12,8,2024-04-04,118,153.93,18163.74,Processing,West
5240,18,52,3,2022-05-08,54,464.54,25085.16,Processing,North
5241,354,59,6,2024-03-05,193,287.68,55522.24,Delivered,North
5242,13,45,9,2022-11-03,33,2169.78,71602.74,Delivered,Central
5243,332,45,10,2023-03-06,171,2112.85,361297.35,Delivered,Central
5244,162,56,6,2024-06-08,26,120.2,3125.2,Delivered,West
5245,126,6,6,2024-01-10,104,247.81,25772.24,Delivered,North
5246,91,48,8,2024-07-12,95,447.15,42479.25,Delivered,South
5247,63,6,10,2022-12-07,189,259.17,48983.13,Delivered,West
5248,231,5,7,2022-02-17,142,420.24,59674.08,Delivered,Central
5249,45,4,5,2022-12-13,57,237.84,13556.88,Delivered,West
5250,589,33,2,2022-08-04,51,312.49,15936.99,Delivered,North
5251,495,3,10,2023-10-19,89,65.76,5852.64,Delivered,Central
5252,528,15,3,2023-05-04,56,69.71,3903.76,Delivered,South
5253,226,43,5,2022-11-10,253,1212.9,306863.7,Delivered,West
5254,329,1,9,2024-07-17,82,399.61,32768.02,Delivered,East
5255,359,21,3,2024-09-27,33,66.43,2192.19,Delivered,Central
5256,580,19,6,2024-03-24,151,55.57,8391.07,Delivered,South
5257,123,36,2,2024-12-02,243,62.91,15287.13,Delivered,West
5258,179,26,1,2024-09-13,66,4101.99,270731.34,Processing,East
5259,114,16,3,2023-07-01,148,89.7,13275.6,Processing,East
5260,475,34,6,2022-03-12,44,322.85,14205.4,Delivered,Central
5261,157,56,1,2022-09-18,125,130.03,16253.75,Delivered,Central
5262,571,47,8,2024-01-21,90,1949.16,175424.4,Delivered,South
5263,123,4,3,2024-05-21,12,228.56,2742.72,Delivered,West
5264,444,59,5,2022-04-28,189,247.61,46798.29,Delivered,South
5265,91,48,3,2022-02-18,130,462.67,60147.1,Processing,South
5266,14,66,8,2023-04-09,51,7276.92,371122.92,Delivered,North
5267,588,34,10,2024-06-17,32,324.77,10392.64,Processing,North
5268,373,24,8,2024-09-09,27,3215.83,86827.41,Delivered,West
5269,408,10,4,2022-09-29,178,491.7,87522.6,Delivered,West
5270,23,5,6,2022-10-18,190,457.61,86945.9,Processing,West
5271,260,3,3,2023-12-10,197,61.41,12097.77,Delivered,North
5272,217,4,4,2024-05-24,57,260.45,14845.65,Delivered,North
5273,25,65,7,2022-12-09,186,35849.38,6667984.68,Delivered,West
5274,144,11,5,2022-04-09,95,580.57,55154.15,Delivered,West
5275,90,21,10,2023-07-01,169,70.38,11894.22,Delivered,North
5276,53,4,1,2022-05-13,106,236.2,25037.2,Delivered,North
5277,15,3,2,2024-12-05,175,58.76,10283.0,Delivered,East
5278,216,17,2,2023-04-29,141,76.37,10768.17,Delivered,East
5279,533,9,3,2024-08-09,41,190.42,7807.22,Processing,West
5280,179,48,4,2024-03-02,149,432.94,64508.06,Delivered,East
5281,284,30,4,2024-02-17,37,2884.96,106743.52,Delivered,East
5282,576,48,4,2024-07-18,39,482.23,18806.97,Delivered,Central
5283,448,9,1,2022-09-22,122,188.28,22970.16,Delivered,East
5284,198,27,7,2024-03-14,125,852.76,106595.0,Delivered,South
5285,80,66,1,2023-10-24,105,7075.51,742928.55,Delivered,West
5286,452,20,9,2024-05-16,45,19.63,883.35,Processing,West
5287,60,14,1,2023-06-16,181,112.1,20290.1,Processing,North
5288,485,60,2,2022-09-13,168,422.55,70988.4,Delivered,North
5289,82,8,1,2022-06-09,181,95.21,17233.01,Delivered,North
5290,113,16,7,2022-02-02,129,81.45,10507.05,Delivered,West
5291,129,4,10,2024-05-31,170,265.91,45204.7,Delivered,North
5292,276,19,2,2023-04-04,122,57.33,6994.26,Delivered,Central
5293,56,21,6,2023-12-10,33,66.64,2199.12,Delivered,West
5294,595,20,3,2023-09-29,205,17.47,3581.35,Processing,North
5295,80,59,6,2024-03-12,39,289.44,11288.16,Delivered,West
5296,28,30,3,2024-06-30,41,2927.51,120027.91,Delivered,North
5297,246,44,9,2022-03-13,22,143.14,3149.08,Delivered,East
5298,91,4,8,2023-03-20,40,230.56,9222.4,Delivered,South
5299,417,45,5,2024-07-31,199,2117.8,421442.2,Delivered,West
5300,90,32,5,2024-09-29,81,1116.07,90401.67,Delivered,North
5301,322,47,3,2022-03-07,86,2014.29,173228.94,Delivered,South
5302,377,57,5,2022-01-13,16,222.96,3567.36,Delivered,Central
5303,503,22,3,2022-06-26,146,96.68,14115.28,Processing,Central
5304,304,28,6,2022-05-27,30,4100.78,123023.4,Delivered,East
5305,286,35,9,2024-08-13,191,332.48,63503.68,Processing,Central
